"id","iso2","year","new_sp_m04","new_sp_m514","new_sp_m014","new_sp_m1524","new_sp_m2534","new_sp_m3544","new_sp_m4554","new_sp_m5564","new_sp_m65","new_sp_mu","new_sp_f04","new_sp_f514","new_sp_f014","new_sp_f1524","new_sp_f2534","new_sp_f3544","new_sp_f4554","new_sp_f5564","new_sp_f65","new_sp_fu"
"3664","MZ",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3665","MZ",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3666","MZ",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3667","MZ",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3668","MZ",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3669","MZ",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3670","MZ",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3671","MZ",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3672","MZ",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3673","MZ",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3674","MZ",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3675","MZ",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3676","MZ",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3677","MZ",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3678","MZ",1995,NA,NA,187,1136,1475,1338,1022,664,320,NA,NA,NA,226,994,1314,1016,551,234,89,NA
"3679","MZ",1996,NA,NA,141,1163,1507,1367,980,639,275,NA,NA,NA,205,1060,1357,938,533,239,74,NA
"3680","MZ",1997,NA,NA,163,1194,1608,1439,1076,666,313,NA,NA,NA,187,1147,1381,1002,606,265,78,NA
"3681","MZ",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3682","MZ",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3683","MZ",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3684","MZ",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3685","MZ",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3686","MZ",2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3687","MZ",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3688","MZ",2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3689","MZ",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3690","MZ",2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3691","MZ",2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3692",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3693",NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3694",NA,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3695",NA,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3696",NA,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3697",NA,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3698",NA,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3699",NA,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3700",NA,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3701",NA,1995,NA,NA,0,68,235,113,55,21,6,NA,NA,NA,5,49,78,50,16,1,0,NA
"3702",NA,1996,NA,NA,16,205,613,472,230,137,101,NA,NA,NA,17,249,330,245,87,72,51,NA
"3703",NA,1997,NA,NA,18,232,791,479,296,161,93,NA,NA,NA,23,249,401,275,104,56,47,NA
"3704",NA,1998,NA,NA,21,270,816,541,267,148,111,NA,NA,NA,34,300,536,310,117,62,65,NA
"3705",NA,1999,NA,NA,20,247,908,613,260,135,110,NA,NA,NA,25,339,540,336,114,77,36,NA
"3706",NA,2000,NA,NA,18,269,874,665,300,147,81,NA,NA,NA,16,352,654,348,161,76,52,NA
"3707",NA,2001,NA,NA,20,322,993,732,318,150,116,NA,NA,NA,32,394,729,404,168,91,66,NA
"3708",NA,2002,NA,NA,19,301,1033,750,326,146,96,NA,NA,NA,42,357,795,484,182,91,67,NA
"3709",NA,2003,NA,NA,31,364,1109,838,419,196,108,NA,NA,NA,47,451,927,571,216,108,102,NA
"3710",NA,2004,NA,NA,31,319,1092,866,371,159,131,NA,NA,NA,30,400,819,554,203,106,74,NA
"3711",NA,2005,NA,NA,98,355,1027,874,365,146,120,NA,NA,NA,105,399,809,525,213,95,91,NA
"3712",NA,2006,NA,NA,86,347,1052,799,386,174,146,NA,NA,NA,74,485,875,521,239,92,80,NA
"3713",NA,2007,NA,NA,57,370,1018,786,346,149,120,NA,NA,NA,69,417,826,513,242,102,76,NA
"3714",NA,2008,NA,NA,30,387,1033,757,346,149,132,0,NA,NA,73,466,702,437,226,110,80,0
"3715","NC",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3716","NC",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3717","NC",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3718","NC",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3719","NC",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3720","NC",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3721","NC",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3722","NC",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3723","NC",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724","NC",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3725","NC",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3726","NC",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3727","NC",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3728","NC",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3729","NC",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3730","NC",1995,NA,NA,3,2,3,4,2,2,3,NA,NA,NA,2,1,1,3,3,0,1,NA
"3731","NC",1996,NA,NA,1,3,1,3,5,8,3,NA,NA,NA,0,2,2,1,2,1,1,NA
"3732","NC",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3733","NC",1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3734","NC",1999,NA,NA,0,0,6,1,2,1,7,NA,NA,NA,0,0,4,1,0,2,3,NA
"3735","NC",2000,NA,NA,1,1,3,4,2,3,4,NA,NA,NA,1,8,1,1,3,2,4,NA
"3736","NC",2001,NA,NA,0,1,8,1,5,6,6,NA,NA,NA,1,1,2,1,0,0,3,NA
"3737","NC",2002,NA,NA,0,2,2,1,1,1,3,NA,NA,NA,0,4,2,2,3,0,0,NA
"3738","NC",2003,NA,NA,0,1,1,1,1,1,3,NA,NA,NA,0,0,2,2,0,0,3,NA
"3739","NC",2004,NA,NA,0,2,1,3,2,1,2,NA,NA,NA,0,2,1,0,0,1,0,NA
"3740","NC",2005,NA,NA,0,2,1,0,0,3,0,NA,NA,NA,0,1,2,1,2,0,4,NA
"3741","NC",2006,NA,NA,0,0,3,1,1,NA,1,NA,NA,NA,0,1,0,0,0,0,2,NA
"3742","NC",2007,NA,NA,0,1,1,2,1,3,2,NA,NA,NA,0,0,0,1,0,0,1,NA
"3743","NC",2008,0,0,0,1,1,0,2,1,2,0,0,0,0,0,1,0,0,0,1,0
"3744","NE",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3745","NE",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3746","NE",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3747","NE",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3748","NE",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3749","NE",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3750","NE",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3751","NE",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3752","NE",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3753","NE",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3754","NE",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3755","NE",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3756","NE",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3757","NE",1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3758","NE",1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3759","NE",1997,NA,NA,4,148,395,215,92,58,25,NA,NA,NA,7,70,112,67,58,14,8,NA
"3760","NE",1998,NA,NA,4,218,511,399,234,159,61,NA,NA,NA,14,92,160,126,86,46,15,NA
"3761","NE",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3762","NE",2000,NA,NA,29,270,174,441,252,151,78,NA,NA,NA,31,123,206,168,151,63,9,NA
"3763","NE",2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3764","NE",2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3765","NE",2003,NA,NA,41,485,1051,779,512,299,169,NA,NA,NA,30,201,356,279,177,83,42,NA
"3766","NE",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3767","NE",2005,NA,NA,35,557,1204,819,497,350,198,NA,NA,NA,34,214,388,330,223,131,70,NA
"3768","NE",2006,NA,NA,25,537,1265,909,487,359,217,NA,NA,NA,37,270,427,306,207,149,84,NA
"3769","NE",2007,NA,NA,40,571,1380,958,577,405,249,NA,NA,NA,57,287,412,323,248,157,109,NA
"3770","NE",2008,5,30,35,659,1453,852,562,429,333,NA,4,53,57,259,414,307,237,146,110,NA
"3771","NG",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3772","NG",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3773","NG",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3774","NG",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3775","NG",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3776","NG",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3777","NG",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3778","NG",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3779","NG",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3780","NG",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3781","NG",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3782","NG",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3783","NG",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3784","NG",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3785","NG",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3786","NG",1995,NA,NA,450,845,921,937,557,611,515,NA,NA,NA,404,842,795,770,724,654,451,NA
"3787","NG",1996,NA,NA,234,2097,2557,1791,853,486,309,NA,NA,NA,411,1954,2175,1253,871,458,215,NA
"3788","NG",1997,NA,NA,116,1518,2095,1177,734,436,338,NA,NA,NA,156,1556,1517,753,458,261,120,NA
"3789","NG",1998,NA,NA,125,1798,2543,1282,889,451,369,NA,NA,NA,169,1856,1808,881,560,298,132,NA
"3790","NG",1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3791","NG",2000,NA,NA,157,2173,3164,1836,1091,566,463,NA,NA,NA,239,2934,2434,1110,676,344,231,NA
"3792","NG",2001,NA,NA,164,2196,3281,2076,1283,654,488,NA,NA,NA,272,2619,2510,1201,715,387,251,NA
"3793","NG",2002,NA,NA,163,2274,3719,2283,1352,696,534,NA,NA,NA,242,2633,2884,1368,787,420,241,NA
"3794","NG",2003,NA,NA,267,3263,5388,3590,2106,1139,719,NA,NA,NA,356,3394,3956,1973,1159,536,327,NA
"3795","NG",2004,NA,NA,408,3679,6252,4262,2614,1310,1267,NA,NA,NA,469,3768,4463,2220,1495,981,567,NA
"3796","NG",2005,NA,NA,325,3824,6758,4544,2863,1464,950,NA,NA,NA,482,3996,4884,2448,1350,745,415,NA
"3797","NG",2006,NA,NA,247,4488,8145,5517,3330,1431,897,NA,NA,NA,385,4029,5430,2516,1894,1049,545,NA
"3798","NG",2007,NA,NA,503,4251,8541,5776,3767,1853,1341,NA,NA,NA,685,4522,5944,3088,1926,1194,625,NA
"3799","NG",2008,NA,NA,579,4518,8910,6210,3821,1987,1267,0,NA,NA,745,4431,6391,3351,2057,1099,660,0
"3800","NI",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3801","NI",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3802","NI",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3803","NI",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3804","NI",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3805","NI",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3806","NI",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3807","NI",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3808","NI",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3809","NI",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3810","NI",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3811","NI",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3812","NI",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3813","NI",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3814","NI",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3815","NI",1995,NA,NA,23,178,172,175,126,96,92,NA,NA,NA,24,176,215,98,83,64,46,NA
"3816","NI",1996,NA,NA,27,231,200,191,120,94,94,NA,NA,NA,33,200,199,137,77,63,56,NA
"3817","NI",1997,NA,NA,18,211,210,163,115,90,83,NA,NA,NA,37,212,223,117,77,61,53,NA
"3818","NI",1998,NA,NA,24,221,193,155,106,94,110,NA,NA,NA,34,202,215,114,64,61,55,NA
"3819","NI",1999,NA,NA,26,217,212,167,125,75,85,NA,NA,NA,27,194,168,108,73,42,45,NA
"3820","NI",2000,NA,NA,18,194,174,147,108,64,90,NA,NA,NA,34,188,173,98,76,46,61,NA
"3821","NI",2001,NA,NA,24,213,203,139,93,75,95,NA,NA,NA,32,188,173,92,67,52,64,NA
"3822","NI",2002,NA,NA,22,168,180,140,101,73,74,NA,NA,NA,26,149,135,91,72,45,44,NA
"3823","NI",2003,NA,NA,14,179,210,135,103,68,65,NA,NA,NA,42,174,150,91,71,54,48,NA
"3824","NI",2004,NA,NA,24,161,179,105,104,87,72,NA,NA,NA,23,159,154,90,75,44,50,NA
"3825","NI",2005,NA,NA,17,163,159,116,106,61,79,NA,NA,NA,23,135,122,103,61,54,47,NA
"3826","NI",2006,0,0,15,162,151,129,98,90,72,NA,0,0,25,168,144,90,65,38,38,NA
"3827","NI",2007,0,0,16,172,194,144,130,77,91,NA,0,0,27,158,168,100,76,45,55,NA
"3828","NI",2008,NA,NA,20,174,190,130,108,90,67,0,NA,NA,38,165,164,93,54,54,55,0
"3829","NL",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3830","NL",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3831","NL",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3832","NL",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3833","NL",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3834","NL",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3835","NL",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3836","NL",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3837","NL",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3838","NL",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3839","NL",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3840","NL",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3841","NL",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3842","NL",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3843","NL",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3844","NL",1995,NA,NA,22,79,119,75,28,9,10,NA,NA,NA,24,56,50,13,10,8,7,NA
"3845","NL",1996,NA,NA,8,48,65,46,26,21,34,NA,NA,NA,1,24,40,14,5,6,20,NA
"3846","NL",1997,NA,NA,3,33,65,47,32,12,31,NA,NA,NA,4,17,31,10,12,4,11,NA
"3847","NL",1998,NA,NA,2,31,40,41,21,11,26,NA,NA,NA,2,19,25,17,4,6,9,NA
"3848","NL",1999,NA,NA,5,44,67,32,24,12,19,NA,NA,NA,5,26,39,16,2,1,16,NA
"3849","NL",2000,NA,NA,0,34,63,41,25,10,21,NA,NA,NA,4,29,22,16,9,5,10,NA
"3850","NL",2001,NA,NA,1,51,51,33,29,12,24,NA,NA,NA,1,26,32,19,9,5,10,NA
"3851","NL",2002,NA,NA,1,40,54,39,33,7,20,NA,NA,NA,5,27,32,12,13,4,9,NA
"3852","NL",2003,NA,NA,2,35,50,38,17,15,15,NA,NA,NA,0,16,30,12,10,3,5,NA
"3853","NL",2004,NA,NA,6,36,54,37,26,22,31,NA,NA,NA,4,20,33,15,4,4,12,NA
"3854","NL",2005,0,0,0,23,42,23,26,14,19,0,0,3,3,14,19,11,9,1,4,0
"3855","NL",2006,0,0,0,25,23,31,23,17,19,0,0,3,3,15,17,12,5,3,10,0
"3856","NL",2007,1,0,1,10,22,28,21,15,15,0,0,1,1,12,22,17,6,5,12,0
"3857","NL",2008,0,0,0,16,24,26,19,18,19,0,0,2,2,13,19,14,6,6,7,0
"3858","NO",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3859","NO",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3860","NO",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3861","NO",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3862","NO",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3863","NO",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3864","NO",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3865","NO",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3866","NO",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3867","NO",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3868","NO",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3869","NO",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3870","NO",1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3871","NO",1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3872","NO",1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3873","NO",1995,NA,NA,0,4,8,6,3,5,12,NA,NA,NA,0,4,7,2,0,3,8,NA
"3874","NO",1996,NA,NA,3,8,7,14,6,2,24,NA,NA,NA,1,4,10,5,2,0,17,NA
"3875","NO",1997,NA,NA,3,6,10,7,6,2,27,NA,NA,NA,0,3,4,8,4,2,18,NA
